Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
10821,10257,Directed,10821_10257,,,2290,84409100,312884,229191,808093,8352,118560
13486,10849,Directed,13486_10849,,,4,46840,116,80,5682,640,361
14771,11433,Directed,14771_11433,,,1160,51905090,198302,180212,1050512,76923,277548
13158,11259,Directed,13158_11259,,,1985,73024500,267148,182330,256922,10846,101244
10139,13970,Directed,10139_13970,,,501,1178322,4333,1563,22539,11310,20614
15096,10721,Directed,15096_10721,,,948,7207529,32937,14968,5085,6600,67104
12324,14321,Directed,12324_14321,,,148,4996058,0,0,1237060,9828,13646
13495,12324,Directed,13495_12324,,,279,14467303,0,0,4705870,12699,26885
11252,11057,Directed,11252_11057,,,985,15690207,66518,45780,527,11232,71083
11699,10397,Directed,11699_10397,,,603,6030000,30150,21440,114,3276,31507
11298,13830,Directed,11298_13830,,,362,29182800,79561,69736,600863,48243,167612
10783,10754,Directed,10783_10754,,,1,3000,9,5,174,329,146
14570,14843,Directed,14570_14843,,,1,176880,0,0,6303,3504,0
14831,11292,Directed,14831_11292,,,3645,135338147,494684,362678,1028893,108186,457606
12228,16091,Directed,12228_16091,,,1,15500,0,0,4375,276,60
14100,10821,Directed,14100_10821,,,2462,43612249,170116,116165,23176,10350,63820
12728,10299,Directed,12728_10299,,,2,11217,0,0,7017,724,342
14880,14493,Directed,14880_14493,,,114,181890,712,154,2578,328,689
